date,snippet,price change,tweets
2017-02-22,"Why the government seems paralyzed in the face of the power and influence of companies like Apple, Google and Microsoft Two generations of Silicon Valley giants are finding that working together is better than falling behind competitors like Amazon and Microsoft",pos,want to make the most of being a partner join in adding your thoughts to the quick poll present el ya en y confirms second major windows update coming in surface pro core i ram use new security features in to raise your secure score via check out via a movement that will surely show in their monetary returns if executed correctly code coverage part bill gates on his work as an adviser to natural language processing and more c the small businesses hit with price hikes in their software costs getting an inside look might flaunt its wares at event corporation receives an update from brokers rapper princess punches audience member after being harassed on stage cu and azure a infrastructure duopoly c news wellness tracking g news azure technology u the latest the rod daily thanks to
2017-02-24,"European banks, tech companies and the big oil companies are all reporting their thirdquarter results And the economy is expected to have slowed As a result of the change, Microsoft said it would drop a lawsuit it filed against the government last year",pos,support rules for windows void allure to enterprise customers apple says it fixed the s shutdown issue for some users apples looks to bring a bigger redesigned battery apple byte extra crunchy why is my apple s plus running very slow troubleshooting guide releases new windows preview with updated animation and edge improvements why assistants are usually women researchers find both sexes find them warmer and more forthcoming windows insider build low on features high on fixes u up up box and others releasing details about upcoming hp envy note turned a phone into a just yet why can keep my surface book docking station working last night all good this morning after updates display port gone to crap check out via video el est en la artificial its night so obviously spending it playing around with the bot framework and office apple mac student and teacher edition w product keys via
2017-02-25,Microsofts second major Windows  update was released last week and may already be installed on your computer,neg,visualize work in powerful new ways complete like never before things you did not know announces license management for in ad condemns senseless violence read more builds programs using code it finds lying around check via dead space do you know no look this feat sys for transaction processing spec team l apply now for transaction processing spec team l apply now for android updated with new features and a redesigned interface releases new windows preview with updated animation and edge improvements c windows insider build brings support and changes apple says it fixed the s shutdown issue for some users latest update fixes random shutdown of and s u s randomly shutting down apple says to try this releases windows insider preview build for and build for mobile riptide renegade is available now on one and windows surface phone to innovate folding tab for windows
2017-02-27,"A new crop of megaphilanthropists  from Soros to Gates to Koch  eclipses old guard, changes the rules and courts controversy Nearly all big tech companies have an artificial intelligence project, and they are willing to pay experts millions of dollars to help get it done",neg,lists and as leaders in and in this years the latest best stories on twitter this week bill gates concerned about digital isolationism read more office office office join us on to learn just how it built an efficient environment register now office line and others form new alliance read more going live come by and say hi and cement their windows ultimate bit service pack up
2017-02-28,"Cities used to be tied to geography a river, a port, the lee side of a mountain range Amazons handling of accusations of sexual harassment involving Roy Price, who ran its movie and television operations, has set off confusion, debate and fingerpointing Investors reckon passage of the budget blueprint improves Republicans chances of getting some kind of tax overhaul through Congress",neg,news here are the known issues wit ways can help transform your business meet our automation fan food enthusiast and adds store restriction as option in windows read more office office office team montage office line up may owe you if you bought from the store read more to discontinue as of march latest windows test build supports ability to block up desktop bridge smooth user transition data migration azure data lake learning tools is now available for word in many languages by via
2017-03-01,"When the American Express CEO steps down in February, there may be just three black men running Fortune  companies",pos,el ya con visual studio office one news does s game pass point to future switch rival to begin shipping windows mixed reality development kits in march office bringing mixed reality to the access hundreds of engineers ready to help you tackle your toughest dilemmas at in line cloud developer office rest returns access denied with an error code of information codify script milestone typescript systems brainstorm snapshot bringing mixed reality to the office up need to maximize the benefit of great advice and perspective here office
2017-03-02,Heres what you need to know to start your day The choice comes at a time of broad bipartisan concern over corporate consolidation and big deals in the waiting,neg,new get a better handle on your data with and hosting services download when gets bored the gets insights view of forum posts community just got my new surface book already loving it so much what a really great device there were so many games at showcase brings integration to groups there were so many games at showcase complete success resources please there were so many games at id showcase s id showcase is a staple of packing a ton announces interactive office and starts selling more years of windows server support en para pot cont uptrend combo chart u there were so many games at showcase news planning to reveal integration with groups now rolling out new book hit refresh now up for stack azure services were proud to support in empowering athletes of all abilities meet is adding support to on
2017-03-03,"Do the volunteers behind Unicode, whose mission is to bring all human languages into the digital sphere, have enough bandwidth to deal with emojis too Congress, not the Supreme Court, should decide the fate of data held abroad",pos,should bring its photos to the and android read more congratulate on switch launch read more us phone housing for tapping to create treatments helping those in need at ala a para el control office testing the at office office office starting to bring office groups to yammer read more line increases how does best analyze put it to use find out w our resource pack impressive community impact driven by the generosity and goodwill of employees up
2017-03-04,"The Supreme Court will decide whether prosecutors can force Microsoft to turn over emails held on a server in Ireland, and in another case, whether American Express violated antitrust laws In Silicon Valley, small companies used to unseat big ones Now the clutches of the five biggest tech companies are hard to escape",neg,mt all of adopts for stronger insights collaboration security mt all of adopts for stronger insights collaboration security office childish revenge against and more who spoke out against s office office office line now available in free resolution up up just added the best way of preventing installation of in insists leads the way others do not have what it takes to read more is painful is twice as painful i need bells whistles just the basics projects windows phone share to be big fat goose egg by read more locker iterate disk template
2017-03-05,Heres what you need to know about the weeks top stories,neg,paint en windows son y es ob d to ship consumer headsets this holiday season via disk mining typeface office office office surface book three things must do to ensure its success opinion read more office line with each release my device becomes slower freezing at times and they make jokes at the new digital giants are now among the worlds largest companies but th adds support for e up
2017-03-07,"Sheryl Sandberg went on a public relations offensive with lawmakers as investigations into Russian interference in the presidential election continued Microsofts virtual assistant can round up all the news for your favorite sports teams, as long as you tell the software the ones you root for A crib sheet for the tax reform debate After years of relying on a nofrills lobbying operation, Amazon is spreading its message far and wide in the nations capital",pos,office software been a great day at in office copies code to write its own office apple in of allegations read more line my brain on am who would buy office now that theres docs drive etc vs to do o to all i thing is time for some freelance up will show benefits for their customers w the up from my first look at you can tell it was created by they make the main start with a classes do that
2017-03-08,A combination of evolving social attitudes and competition for talent is forcing companies in Japan to become more welcoming to gay employees,pos,en android enthralled us all with a demo yup thats the logo information about learning for x news no new windows builds team services update mar is super obnoxious somehow than ever was surface pro core i ram whats the best way to get to know or kernel internals en bi associate wanted to join project in find out more and apply now is closing its u a comparative introduction to for users releases windows mobile build to insiders read more enable native support in in via pone fin a las windows magic quadrant for data management solution for analytics
2017-03-09,"Apples FaceTime software doesnt yet support more than onetoone video calls, but other compatible apps let you chat with a several people at once His vast fortune shaped Los Angeles, from its arts and medical worlds to its reinvigorated downtown When social issues are complicated, a new report finds, field catalysts are the bridge to bring together wealthy philanthropists and activists to make real progress",neg,is putting ads in windows s file announces a series of up need to maximize the benefit of great advice and perspective here try our course demo to see if it fits you learning style get the free demo here up debuted the new sonic running with spectrum at take a look episode with on teams extensibility developer by office pro la windows creators update hangouts meet and hangouts chat officially launched whats everybody up to la a local a power of integration to public
2017-03-12,Heres what you need to know to start your day Reporting on technology has changed this year  what once felt like a world of boundless possibility now comes freighted with worry,neg,users complaining about inserting for its service directly into windows s file is looking for a net apply now how to use s quick assist to get help on windows read more no downtime for by with a uptime guarantee from try now on international womens day recommends video from meant to inspire young women windows no office office data backup you really need to see these tricks office thats the gangster office line account what it is and how to create it up
2017-03-13,"Apple, Google and other tech giants are pushing deeper into cultural industries  and stumbling in ways that suggest a certain cluelessness With proper care, your system can give you years of service, but your hardware and software might give you clues that the end is nigh",neg,office office office line discover the power of bash the command line tool hiding in windows read more project brings its agency certification program to corp agency program in read more up up makes another move with its technology adobe acrobat pro win adobe acrobat pro win more stores to buy core i tab cult the surface cheap and free download office professional key looking for a reason to contact a consulting offers of course surface pro core i ram
2017-03-14,"The search giant is facing increased scrutiny over its role in the  presidential campaign, and is one of a number of internet companies being examined As the Trump administration seeks to repeal Obamaera clean power rules, expect coal companies to come out ahead  but not by as much as people might think In an area called Silicon Slopes, at least five startups are valued at more than  billion, a sign that Utah has become a growing force for tech incubation",neg,being fast on snow can require diverse training meet athlete news utopia is an g we understand what customers need require for a environment oliver rip is ending support on patch bulletins critiques et pour mars windows no patch bulletins critiques et pour mars of course that work known issues for windows build for read more performance sous windows server r here are the tons of fixes in windows builds and read more retire support certificates next months performance sous windows server r quietly delivers two windows update surprises read more power bi desktop with announcement today rip windows vista is ending support on read more here are the other changes improvements and fixes for windows insider build read more
2017-03-15,The couple met in August  on a street corner in New York A Times examination of Russianlinked Facebook pages used in the  election found that much of the content was taken directly from videos and posts from Americans,pos,office test drive our hottest new tool office office must read for those wanting to work research challenge build a collaborative in via office line stays bulletins thanks to for the follow thanks to maria for the follow up does anyone know if hire people remotely or are people required to check into region branches features of surface pro up connecting the dots between and part ii learn how builds its fast and reliable global read more one new item specifics
2017-03-17,"Satya Nadellas memoir, Hit Refresh, enters the hardcover nonfiction list at No  The void is as old as time, but it was a human innovation to harness it with a symbol",neg,hope come on surface pro there was no doubt would screw that as well just trying to get trending amazon downgraded as cloud competition from and bite read more is killing heres what you should shows us once again just how shady it is advantages of dynamics azure boa no e em com para y the small big feature in visual studio releases for build to the slow ring along with shows us once again just how shady it is shows us once again just how shady it is partners influx to address societal challenges with technology check out official original memory card with installer deluxe via do you know no look this
2017-03-21,Apps used for twostep verification usually need to be reinstalled when you upgrade to a new smartphone,neg,office la line windows phone a flop vs android et bill pour son vend vintage sans partner to boost analytics cloud up how to make a big deal out of nothing vs up the week in net happy birthday net with mads coypu media analytics azure media services amazing use of to analyze your digital media register for the hosting summit keynotes march pm pt a having trouble cant access my is in there outlook for mac options revenue manager uses running its to build new features in read
2017-03-22,"The church is holding a congress in Rome on protecting children from online abuse, but with a new scandal involving a priest, the timing is awkward New designs are partly a backlash to wideopen floor plans and include a palette of places, meaning that people dont sit in just one spot",pos,inserting ads into file u corporation has been glitches with its services read more how to configure in using wall street journal and link up products for data push ransoms data disguised as email link an es toll film this just appeared on my laptop is it fake or real thank you major outage shuts down office in us read more updated now can you post multiple photos windows is recording everything you type but heres how you can stop it read more
2017-03-23,"If it has been quite a while since you bought new hardware and software, make sure you can open files in ancient formats on your new computer",neg,announces strong lineup for games with gold read more the latest customer trades desks for surfaces read more could be used by referees to judge replays y para la digital aficionados new research on and tips to maximize your benefits connected car push with patent licensing connected car push with patent licensing d in talks to buy sources say read more per software console windows build for is now available for slow ring insiders read more a en full house at hosted by tonight just showed off exactly what was worried adobe make some progress on their joint cloud commitments create group in using document wizard for word moves ahead on cloud data fronts moves ahead on cloud data fronts e a segue um ms a com a a q
2017-03-24,"The rapidly growing Brasil Game Show, scheduled for next month, illustrates how important the industrys overseas markets have become Microsoft Edge can keep the web pages and ebooks youve saved up to date on your other Windows  devices",neg,up what does media mean by untainted android infected taxed windows creators update wont be available to everyone from day one this is read more windows insiders are rocking what appears to be the creators update read more s on arm move more questions and answers patch march via seems to be suffering some sort of hosted failure not sure how widespread it is but i cant get at my email help in improving flow by joining their user research panel create configure and use server database using azure kiosk with kiosk windows can get back in the game with the latest technology thanks to
2017-03-26,"If you want a mobile mail program with more textformatting capabilities than Microsofts Outlook for Android, you dont have to look far",neg,office professional plus a brief interview of pricing by the at fl march am getting t patch returns quiet on postponement via check out why is the key to running a successful see more event details march am empowering girls to make amazing games for android updated with new and more in latest update want them all on your new series debuts on channel the show galaxy s six big questions and answers d not recognizing on windows heres how to fix it taken to court because windows update destroyed peoples data and damaged windows turn on or off automatic updates for in windows store a win for apple in as court overturns patent ruling the best selling in was s g and more most searched corner march am event ms paint en windows son
2017-03-28,"Nathan Myhrvold and Francisco Migoyas mythbusting new book, Modernist Bread, is a call for bakers to experiment and innovate",pos,security find sensitive and personal files shared by default on s document site office line how to use social media for your business and integration now generally available million people now help test windows error grave up up
2017-03-31,"IBM has shifted its center of gravity halfway around the world to India, making it a hightech example of the globalization trends that the Trump administration has railed against The SpaceX founder insists that he can ferry cargo into space and fly people anywhere in the world in less than an hour, and make money doing it If youre being nagged about reaching your online storage limit, you can add on to your room in the cloud for as little as a dollar a month",pos,the latest daily has updated its platform for the windows creators update via whats in store in windows update read more office determination sets on path to save it millions of dollars s platform is getting a boost with the creators office configure environment and create an in server u office rt how does your compare office latest advances in accessibility include project updates to and new copilot for one line has updated the platform for the windows creators update peter another dead division i used to track these closely is named a leader in the for management solutions for analytics via download up
2017-04-01,"Few companies commented on the protests at all, and those that did stuck to bland statements of support for American values If you dont have a smartphone around all the time for getting twostep verification codes, you can get those digits by voice or paper",neg,news head of marketing joins s mixed reality division thanks for the follow great article ab why and are upbeat about the market realist office office visual studio heres a swell overview of the framework for we get the best free alternative to word office tomorrow i will be launching my mini series on tips for student partners c office office office line up we are hiring premier field engineer up
2017-04-02,"President Trump and Congress are turning their legislative focus to a sweeping change of the tax code A  percent corporate rate is among the proposals During an interview with The New York Times at a TimesTalks event, Microsoft CEO Satya Nadella said that women in the technology industry have a lot of distance to make up",neg,surface pro sells supreme tablet up up this would be a complete dumb move if did this goes to show how social media tries to copy everybody brand new computer windows right away over and now no longer works after the update nice work server on redefines thanks for developing just what teachers and learners need for beginning embedded programming billion startup has officially won over whats your rank pinch marketing exec goes completely shakes up server market with plans to run with arm the latest technology thanks to
2017-04-03,"With the tech industrys increasing dominance, Jason Calacanis, a tech investor, offers a radical guide for prospering betting on more of it",neg,up how has your with been smooth bumpy or a little bit of both up new research on and tips to maximize your benefits no doubt is the best one shes intelligent could they b doing it the same reason as the people from do u think still do it if they make money ya hay para el la because is a troll
2017-04-04,Many of the countrys largest technology companies pledged Tuesday to help finance an initiative meant to prepare American students for careers in socalled STEM fields Investment and jobs from the repatriation of profits held abroad have been promised in the past But the incentives to executives will need to change Satya Nadella said Silicon Valley had a significant distance to cover in offering equal opportunities for female workers,pos,office rolled out a in instead of an and a junk folder you now have to deal with three bad bad idea office office office line unless they have a secret that they revealed yet they should very concerned about this grid implementation with shield and web up challenge to boosted by shift to open its third and lab in challenge to boosted by shift advises windows insiders to check their settings ahead of creators update release read more to open its third and lab in mtg launch party pm learn more at net project neon spreads to movies in latest update for windows insiders read more up how technology is streamlining border force c
2017-04-09,"Microsoft Word comes with many sample document templates, but you can also create your own custom letterhead",neg,quick measures preview keeping focused with templates in used in a while until a pile of pants ruined it close combat gateway to taming the panther via miss a fantastic opportunity and be working with an amazing manager surface book vs razer blade why regret switching to team razer read more check out this net at in new generation windows hello fingerprint readers finally on sale read more its time to finally say goodbye to windows and vista again read more new type of need macro enabled files new type of need macro enabled files project office c corner annual conference official recap office if you need a boring family guy who still uses a to test speakers game new leaks highlight s alternative approach office office
2017-04-10,"The couple met at Cornell, from which both graduated with honors Even as Mexico City begins to recover and normal rhythms return to its streets, the psychic damage lingers",neg,hackers are new office vulnerability to drop office join the office hours d whats new with for the windows opens up more on data its collecting with windows office office office now lets you data in format chat line to end support for blackberry and other older operating line up para ms our dedicated team of certified help you smoothly and safely setup for you up tax day is almost here let help you get your act together in time for c i game on as well but this has me excited
2017-04-11,"Apple has generated more wealth for shareholders than any other of the top  companies, which account for  percent of stock market wealth",neg,office line go go go up why are you still using word poison pen up best surface pro keyboards read more tire trait plus aim adieu windows vista y no ms interesting thoughts on the upcoming console definitely worth a read patches three under via with todays update it seems to be for getting windows ready to spin about minutes computers introducing r server release power bi desktop why cloud and security are our big focus the latest the daily patches actively targeted word vulnerability read more
2017-04-12,"Not all coders are from the millennial generation  older people, some of them retired or semiretired, are also learning technical languages",neg,new features for gamers with the windows creators update read more of everything things we hate about the windows creators update read more game game pass editors choice awards best products for partners i knew it the flag a drift hand wont be my wallet ever again bank on it bitches is getting ready to release project hear what its made of word day was actively by strange bedfellows and do not belong in the same sentence is insider fast release notes the virtual career fair will be held between pm and pm its official is holding a big event on may but a surface pro read more now its called and it inherits all the and more poll are you running windows creators update read more if not needs another device category to ensure who is trying to team up in titan fall one windows creators update introduces new pause update button read more training news learn earn and show the world know it prove it returns on office and
2017-04-14,"Many online services now offer three levels of picture quality for videos, but be sure to choose the best one for your device Meeting at the UN, the officials challenged Silicon Valley to keep terrorists from recruiting on the internet The companies said they were trying",neg,whats new in the windows creators update for it professionals read more surface pro core i ram c war framework in hand an um properties the network is a living organism sets may as original s retirement date works with the to provide why would it take action care about its users installing server role on windows server d la en el machines failles par millions es its been two months since announced so how does your look releases new windows preview with serial device support in the windows read more s brad smith growing consensus on need for international treaty on state attacks read more leaked hack tools menace wink to windows the register release on service block and at your network perimeter why is the ideal for its been two months since announced so how does your look windows s new start menu design revealed in leaked a ti no con a es el kit la project
2017-04-15,"On the sidelines of the United Nations General Assembly, business leaders schmooze with diplomats  and one another  at private dinners and opulent events",neg,news quietly patched shadow brokers hacking tools do very cool filming of the inaugural episode of live at the store in in v soy en is out is and using tablets for officially ends support for a bunch of read more c application engineer phoenix us office did not provide any eta on a fix they are still investigating office office office line s quiet patching of shadow brokers hacks signals policy win
2017-04-16,Its move to hire HTC engineers is intended to improve competition with Apple and Samsung But the tech giants previous foray into handset making did not go so well,neg,sorry its been a few days busy times but forget to get this on live from today what is an ms access database an approach to better registration and login in windows bf is hiring net in apply now u new surface laptop from could challenge rt review has introduced a lengthy list of improvements to most prominently to s office show tab previews another feature i admired in web browser comes in handy when you have many tabs open full specifications office office office line now awaiting or to use my as a or up hackers warn of apocalypse after latest leaks
2017-04-18,"Nominees and guests alike chose necklines dropping almost down to the waist, or dresses slit at the hip Microsofts mobile version of Outlook for the Android platform doesnt offer textformatting options, but it does manage your mailbox Poor nations get high marks for meeting important goals But the Gateses warn that deep aid cuts and donor fatigue still could doom millions Hubert Joly, Best Buys chief executive, has reshaped nearly every aspect of the business He explains the playbook behind the companys success In a symbolic passing of the guard, Mr Clinton will be the first speaker Wednesday at the Bloomberg Global Business Forum As reefs die off, researchers want to breed the worlds hardiest corals in labs and return them to the sea to multiply The effort raises scientific and ethical questions",pos,font action man shaded up continues to with ex launched a transparency database ex launched a transparency database ex launched a transparency database latest windows insider update targets battery hogs with power throttling launches literacy tool for its edge browser read more up am data amp imagine cup register today for decode data platform this man built his own s from spare parts this guy built an entire s using spare parts he bought from china switching from an s to an a hidden opportunity could be waiting at read more need to maximize the benefit of great advice and perspective here to buy intentional software replaces the password with a login
2017-04-19,"If you need a break from the constant stream of alerts, notifications and calls, check your devices settings for a Do Not Disturb feature Tastes are changing, and few collectors fill their homes from floor to ceiling with antiques anymore What does it mean for the grand fair New technologies are testing the limits of computer semiconductors To deal with that, researchers have gone looking for ideas from nature At the Emmys, Mr Spicer made light of his tenure as press secretary In an interview, he said he regretted his infamous briefing on the inaugural crowd size",neg,introduces its new task manager in beta read more up what a beautiful day in phoenix today up wow office incorporates where can i find the cheapest learn from the how designs deploys supports mobility at sign up for the c execution class notebook now supports parent or guardian access read more makes a move to eliminate the automatic posting for enables heres what place is doing with million from others read more how will help you reach zero pi and minty pi accelerating business transformation with intelligence solution templates heres what place is doing with million from others read more is a new that replaces the verge hosting launches managed service for azure read more outlook groups coming to android and mac devices debuts new replacement read more
2017-04-21,"An aerospace consultant, advice columnist, blogger and bestselling author And maybe the first to write a novel on a wordprocessor",pos,o n con up has hidden the color mixer up azure time series insights simplifies business senior desktop support specialist even patent bullies like and find the patent trial and appeal board useful windows meses core anatomy part how to use with core for logging with em e application insights planned maintenance final update dos will be with us forever former vice president brad those bright people with their predictions for edge browser read more surface pro core i ram govt attorneys accuse of using its monopoly position to bully bribe and attempt to collude before gates paid it con seeing stars photography by me on a screen saver group policy
2017-04-22,"The average fastball was  mph in  Now its nearly  A big fastball doesnt guarantee a pitchers success, but without it, he may be ignored A community development specialist employed by Microsoft tries to help people, especially children, while using the companys products",neg,this is huge for getting more to to introduce game pass subscription service in turkey are many people for example am build challenge open letter to re via leaked document confirms and a competitor read more snags millions in new capital for solutions office second teaser for the sketch check it out dropping rd s central s office now this is an order am camp office office line
2017-04-23,"Nick Wingfield, a New York Times technology reporter who writes about Amazon and Microsoft, discusses the tech hes using",neg,opens up more on data its collecting with windows ready to work for a company of the future is ready for cheapest is and standard is office are you a net in is waiting for you office office office line is windows worth waiting for are you bullish or bearish on start with leverage up has hidden the color mixer account manager azure analysis services up high minded haughty elitist means u
2017-04-24,"At McVays age, most current head coaches were unheralded assistants Three were playing football One was selling IBM software If Microsofts choice in typefaces doesnt align with your tastes, you can change your default font for new documents",pos,with putting tabs in every windows window office finds another use for with integration read more office office office set up a pipeline with unit testing and code coverage for your team services extension line s banks on data to challenge up and launch joint offerings up embedded becomes a vassal of crooks and criminals from video whats new in r server and r services halo wars definitive edition now available as a standalone title for one read more
2017-04-25,"Reid Hoffman, who founded LinkedIn, is funding groups to create a bulwark against Mr Trumps agenda Whether his startup approach is effective is unclear A spreadsheet created by employees to share salary information shows pay for women is falling short of what men make at various levels",pos,office office office windows to get cumulative updates each month office line thanks to for the follow en up our product manager discusses new functionality viewing and editing of graph database in server up opening lab configuration manager clients reinstall every five hours because of a recurring retry task a penny pinching in the cloud lift and shift vs services when a in the cloud what you want stone lets you crash drones and robots in its new real world simulator
2017-04-26,"Once again, the tech industry tried to get the president to change his mind Once again, they failed Plus a look at the weeks other tech news",neg,office office will buy you if have tech as part of your meet up it just keeps getting more odd office yeah cause goes around putting guns to peoples head to pay for windows renewals specialist with second language office under line and for windows released read more k p visual enhancements showcased in new comparison images read more up windows as a service bill gates revel a bill gates revel a up update foxes boxes cu dice no a creators update
2017-04-27,"Many of those who care for older Americans are lowwage immigrants, and replacing them could prove difficult and costly for families and taxpayers The online retail giant said it is seeking a location in North America for a new complex that would cost as much as  billion to build and operate",pos,from on improving speech to text recognition in game game pass office and these have more than contribution in phenomenal growth of technology sector including miss estimates but growth businesses remain strong read more office it took six months to fix an office read more line el beats street q forecasts read more is easily the best game ever played beats street q forecasts read more up up dual llama o project racing arcade affordable begs not to install buggy creators update tab cult has surface sales sink shares dip read more
2017-04-28,"Buying a trophy asset as the city rebuilds after Hurricane Harvey makes for awkward timing And yet the investment suggests an abiding faith in a recovery A group of  Democratic attorneys general have filed suit in New York, claiming that Mr Trump had improperly upended the policy known as Deferred Action for Childhood Arrivals Members of Congress offer warm words for the Dreamers The words are meaningless unless Congress acts A mandated reexamination of a  billion fine against the chip maker is a blow to Europes tough stance against American technology giants",neg,line surface keyboard and mouse turn up at d well thats another replacement up up installing today this is apparently how crazy is that aka ms learn how to leverage and in database analytics of server w r services through designer is out r using pr manager games at greater new city area at and team up to harden via bash programming just when you thought the password recovery suck balls any harder it surprises you just when you thought was done messing up your windows reality sets in community windows defender health report rescan simplify whilst using a shell do you know no look this
2017-04-29,"Major stock markets havent reacted strongly to the latest belligerence from North Korea, but several top fund managers are watching with fear",neg,revenue down last because are waiting for the product refresh doubt the product line setting the new standard revenue down last because are waiting for the product refresh doubt the product line setting the new standard windows update block is it forcing windows upgrades or just protecting users educator musician engineer doctor on our panel at young male empowerment career day event in die u in die list of fictional companies has a killer quarter windows office my understanding and dynamics u gears up to retake the classroom read more azure media player updates add monetization options read more rescinds new login behavior for azure active directory portal read more every console generation going forward will be half as big as the one read more i love keyboard shortcuts folio case for surface pro delivers protection and professionalism read more tool begins outlook customer manager for small businesses read more
2017-04-30,Business leaders objected to President Trumps decision to end Obamaera protections for children who entered the country illegally,neg,drones thanks to for the follow thanks to db for the follow in per they had years to make it work they destroyed for it and still no success creates first ever typeface for a city called font read more consumer hardware break means software shines for q earnings read more six more games are coming to the one backward compatibility program read more reports million active live users for the last quarter read more big surface phone secret revealed by
2017-05-01,"Focusing on core competence and outsourcing the rest has made US companies lean, nimble and productive It has also left lots of people worse off While covering Silicon Valleys influence on schools, Natasha Singer, who comes from a long line of teachers, found that students had mixed feelings about classroom technology The earnings report comes as the company faces an increasingly competitive landscape with more children using mobile devices for entertainment",pos,of things to have major impact on food safety looking forward for great news from tomorrow you better update encryption and lead top security trends for understands compliance the platform security higher order and are set to dominate by predicts rejoice for has been delivered new feature can automatically convert process map data in excel into read more of educators lack proper understanding of tech application pulse tech read more windows office hosted by open may videos hires former as privacy restrictions loom read more is publishing its own yes and no updates preview of azure active directory authentication read more what to from s big may event the most popular programming languages in now announcing azure media player v from united emirates here time to lay the in fight night k
2017-05-02,"As teachers launch personal brands and cast themselves as influencers, startups and tech giants alike are racing to cultivate them to spread their wares A new movie, Toilet, a Love Story, has charmed audiences at a time when the government is trying to bring plumbing to the half a billion Indians without it",neg,a lesson in exquisite design hands on with s new surface laptop read more pone final a la era para contra y stolen the design crown from laptop oh my god its so pretty launches surface laptop streamlined windows read more con core i e i ma gen lake hands on with the surface laptop well its a laptop read more slides did a thing and are sharing some updates about how they stand up to the fruit slides tools concurrent via via needs to open up windows s if it wants to find success outside the classroom the latest daily la c introducing deal with brings more digitization to global heres what its like to use s new rival that runs a version o read more introduces new including new teams for classrooms
2017-05-03,"The devices are poised to get smarter as advances are made in scanning D objects like your face Two tech reporters analyze the weeks big tech news, including Ubers surprising new CEO and how Amazon might change Whole Foods Business leaders posted an open letter to President Trump asking him not to end a popular immigration policy, but it isnt clear whether hell listen",neg,s says sure well make more phones while its biggest visionary says t read more new windows s is its answer to the may the th be with you ha la ya en no la announces smart cities for all involvement read more el arc mouse para la con la surface laptop windows windows lo general la just invested millions in startup based on a key technology surface laptop ms vale a antes s y la director no checkout out search for still the best phone camera s y la confirms they are still committed to developing phones but assures develop something that who exactly is new surface laptop for
2017-05-05,"Heres what you need to know to start your day In an unusual partnership, Amazon and Microsoft are working together to extend the abilities of their voicecontrolled digital assistants",pos,introducing create by analysis shows activities to and firms hoard trillions offshore led by windows s para windows s para surface pro core i ram screen saver group policy these to pieces country lunch with another good friend from my days at thanks for the noodles and the research shows potential for combined thumb and pen interactions on windows read more executives talk hardware and phones in new interview why telling a story with your data is a key part of our future of visual studio keyboard shortcuts a new one system update is out fixes performance issues read more what is s new intelligent import feature for learn about our payables management module net core on arm surface disable in
2017-05-06,Republicans are promising to stimulate investment and create jobs But steps to undo tax dodges may not produce the intended economic lift,neg,demo of at was a success our demo of at was a great success jobs bristol i listen to what you want mills agent book a chat here think is the only office software suite in town think again seriously giving the some thought as a photo and video editing platform or nay a en las a la vertebral a en las a la vertebral love that hires veterans this video shows one i hired and members from my previous team very cool centralize or decentralize this is a big talking point but which is best for your situation process analyzer from is available from off to an awesome start yesterday in latest windows preview lets you pin contacts to the high turnover rates in the tech industry why does this always happen event binding in angular part nine d windows install on issues days to go join us
2017-05-08,"Dont expect him to become a politician, but the Apple CEO sees gaps in governmental social policies that he believes companies like his are obliged to help fill The former Goldman Sachs executives are leading the plan to overhaul taxes But their ambitions appear to be shrinking, and lawmakers are worried",neg,will become most important for systems dangerous edge bug displays one set of numbers but prints another authorized refurbisher windows users remotely hacked due to software update vulnerability says read more bets on new platform the latest best stories on twitter this week bets on new platform is coming back to in will be fighting on design popular today thinks the is already dead la a para has announced for a new build what to from biggest build what to from s biggest developer conference build what to from s biggest developer conference build developer c build what to from biggest developer conference build testers have their user profiles deleted by the latest firmware has some fixes to make testers have their user profiles deleted by the latest firmware has some fixes to make unveils answer to amazon echo read more be wise about your choice
